,row,col,type,id,bool1,X1,Y1,X2,Y2,bool2,XG,YG,Lng,Ang,typeH
2265,7,6,,1001008,,311264.720442,2395687.347499,311289.241744,2395728.697146,,,,48.114978,0.5589556250000001,
2266,7,6,,1001009,,311300.781181,2395747.92954,311300.781181,2395772.931653,,,,25.002113,0.0,
2267,7,6,,1001011,,311320.494385,2395814.2813,311300.300371,2395780.62461,,,,39.392569,0.5498924999999999,
2268,7,6,,1001017,,311370.044505,2395864.958833,311320.494385,2395814.2813,,,,71.00312199999999,0.7278724062499999,
2269,7,6,,1001019,,311420.838717,2395872.168334,311377.909415,2395870.202107,,,,43.08126300000001,1.554335,
2270,7,6,,1001020,,311420.838717,2395872.168334,311440.500992,2395865.286538,,,,20.831831,1.9071034999999998,
2271,7,6,,1001021,,311450.659834,2395866.597356,311457.869335,2395871.84063,,,,8.915089,0.938921,
2272,7,6,,1001024,,311466.06195,2395876.756199,311487.690453,2395868.235879,,,,23.285742,1.959356875,
2273,7,6,,1001025,,311487.690453,2395868.235879,311507.025024,2395873.151448,,,,19.965356999999997,1.3071995,
2274,7,6,,1001026,,311515.217639,2395870.529811,311520.030474,2395890.249257,,,,20.310783999999998,0.23306,
2275,7,6,,1001029,,311520.992094,2395908.520031,311520.030474,2395890.249257,,,,18.318735,0.037375874999999996,
2276,7,7,,1001035,,312248.37006,2395766.304066,312223.94492,2395854.505959,,,,91.81254100000001,2.843049625,
2277,7,7,,1001039,,312280.936913,2395990.20118,312225.301872,2395874.860242,,,,128.748423,0.5060709375,
2278,7,7,,1001040,,312280.936913,2395990.20118,312291.79253,2396025.481937,,,,36.921761000000004,0.3000255,
2279,7,7,,1001047,,312295.863387,2396147.607636,312305.362052,2396351.150466,,,,203.956505,0.0709064765625,
2280,6,7,,1001052,,312344.713666,2396614.399194,312302.648148,2396412.213315,,,,207.04269,0.23412140625,
2281,7,8,,1001053,,312909.887312,2395641.913967,312949.683387,2395658.001742,,,,42.927414999999996,1.186907,
2282,7,8,,1001054,,312992.019636,2395673.242791,313025.041911,2395672.396066,,,,33.044542,1.5970875,
2283,7,8,,1001056,,313106.32751,2395641.913967,313041.129686,2395669.009166,,,,70.717995,1.97059825,
2284,7,8,,1001057,,313736.270521,2396564.780402,313724.020258,2396549.467574,,,,19.609987999999998,0.674741,
2285,7,8,,1001058,,313724.020258,2396549.467574,313711.769995,2396515.77935,,,,35.848112,0.349032,
2286,7,8,,1001059,,313682.165193,2396486.174548,313666.852364,2396467.799154,,,,23.991084,0.7070970000000001,
2287,7,8,,1001065,,313647.456114,2396260.565539,313660.727233,2396455.548891,,,,195.67140400000002,0.093288171875,
2288,7,8,,1001066,,313647.456114,2396260.565539,313633.164141,2396224.835605,,,,38.499214,0.38270000000000004,
2289,7,8,,1001068,,313598.455063,2396178.897119,313633.164141,2396224.835605,,,,57.57719,0.648174,
2290,7,8,,1001070,,313577.017102,2396122.75008,313598.455063,2396178.897119,,,,60.197609,0.36883075,
2291,7,8,,1001073,,313577.017102,2396122.75008,313568.85026,2396040.060805,,,,83.25525999999999,0.12427374999999999,
2292,7,8,,1001074,,313568.85026,2396040.060805,313554.558287,2396004.330872,,,,38.499213,0.38270000000000004,
2293,7,8,,1001076,,313537.203748,2395937.975281,313553.537432,2395987.997188,,,,52.664397,0.32917525000000003,
